Generacion	x1	x2	Fitness_Padre	Sigma_Usado
142	0.09003013	-0.71401844	-1.03161335	0.00539103
143	0.09003013	-0.71401844	-1.03161335	0.00539103
144	0.09003013	-0.71401844	-1.03161335	0.00539103
145	0.09003013	-0.71401844	-1.03161335	0.00539103
146	0.09003013	-0.71401844	-1.03161335	0.00539103
147	0.09003013	-0.71401844	-1.03161335	0.00539103
148	0.09003013	-0.71401844	-1.03161335	0.00539103
149	0.09003013	-0.71401844	-1.03161335	0.00539103
150	0.09003013	-0.71401844	-1.03161335	0.00539103
151	0.09003013	-0.71401844	-1.03161335	0.00539103
152	0.09003013	-0.71401844	-1.03161335	0.00539103
153	0.09003013	-0.71401844	-1.03161335	0.00539103
154	0.09003013	-0.71401844	-1.03161335	0.00539103
155	0.09003013	-0.71401844	-1.03161335	0.00539103
156	0.09003013	-0.71401844	-1.03161335	0.00539103
157	0.09003013	-0.71401844	-1.03161335	0.00539103
158	0.09003013	-0.71401844	-1.03161335	0.00539103
159	0.09003013	-0.71401844	-1.03161335	0.00539103
160	0.09003013	-0.71401844	-1.03161335	0.00539103
161	0.09003013	-0.71401844	-1.03161335	0.00539103
162	0.09003013	-0.71401844	-1.03161335	0.00485193
163	0.09003013	-0.71401844	-1.03161335	0.00485193
164	0.09003013	-0.71401844	-1.03161335	0.00436674
165	0.09003013	-0.71401844	-1.03161335	0.00436674
166	0.09003013	-0.71401844	-1.03161335	0.00393006
167	0.09003013	-0.71401844	-1.03161335	0.00393006
168	0.09003013	-0.71401844	-1.03161335	0.00353706
169	0.09003013	-0.71401844	-1.03161335	0.00353706
170	0.09003013	-0.71401844	-1.03161335	0.00318335
171	0.09003013	-0.71401844	-1.03161335	0.00318335
172	0.09003013	-0.71401844	-1.03161335	0.00286501
173	0.09003013	-0.71401844	-1.03161335	0.00286501
174	0.09003013	-0.71401844	-1.03161335	0.00257851
175	0.09003013	-0.71401844	-1.03161335	0.00257851
176	0.09003013	-0.71401844	-1.03161335	0.00232066
177	0.09003013	-0.71401844	-1.03161335	0.00232066
178	0.09003013	-0.71401844	-1.03161335	0.00208860
179	0.09003013	-0.71401844	-1.03161335	0.00208860
180	0.09003013	-0.71401844	-1.03161335	0.00187974
181	0.08859012	-0.71216502	-1.03162098	0.00187974
182	0.08859012	-0.71216502	-1.03162098	0.00169176
183	0.08859012	-0.71216502	-1.03162098	0.00169176
184	0.08859012	-0.71216502	-1.03162098	0.00152259
185	0.08859012	-0.71216502	-1.03162098	0.00152259
186	0.08859012	-0.71216502	-1.03162098	0.00137033
187	0.08979676	-0.71326061	-1.03162543	0.00137033
188	0.08979676	-0.71326061	-1.03162543	0.00123329
189	0.08973550	-0.71248803	-1.03162820	0.00123329
190	0.08973550	-0.71248803	-1.03162820	0.00110997
191	0.08973550	-0.71248803	-1.03162820	0.00110997
192	0.08973550	-0.71248803	-1.03162820	0.00099897
193	0.08973550	-0.71248803	-1.03162820	0.00099897
194	0.08973550	-0.71248803	-1.03162820	0.00089907
195	0.08973550	-0.71248803	-1.03162820	0.00089907
196	0.08973550	-0.71248803	-1.03162820	0.00080916
197	0.08973550	-0.71248803	-1.03162820	0.00080916
198	0.08973550	-0.71248803	-1.03162820	0.00072825
199	0.08973550	-0.71248803	-1.03162820	0.00072825
200	0.08973550	-0.71248803	-1.03162820	0.00065542

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -1.03162820
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -1.03162820
Solucion final: x1=0.08973550, x2=-0.71248803
Media de f(x) del padre a lo largo de las generaciones: 1.74820747
Varianza de f(x) del padre a lo largo de las generaciones: 76.75209738
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 8.76082744
-----------------------------------
