Generacion	x1	x2	Fitness_Padre	Sigma_Usado
0	-0.94934277	-1.06929562	3.81423428	3.00000000
1	-0.94934277	-1.06929562	3.81423428	3.00000000
2	-0.94934277	-1.06929562	3.81423428	3.00000000
3	1.85570170	0.68033829	2.75170276	3.00000000
4	1.85570170	0.68033829	2.75170276	3.00000000
5	1.85570170	0.68033829	2.75170276	3.00000000
6	1.85570170	0.68033829	2.75170276	3.00000000
7	1.85570170	0.68033829	2.75170276	3.00000000
8	1.85570170	0.68033829	2.75170276	3.00000000
9	-1.89006436	0.70806249	0.34797556	3.00000000
10	-1.89006436	0.70806249	0.34797556	3.00000000
11	-1.89006436	0.70806249	0.34797556	3.00000000
12	-1.89006436	0.70806249	0.34797556	3.00000000
13	-1.89006436	0.70806249	0.34797556	3.00000000
14	-1.89006436	0.70806249	0.34797556	3.00000000
15	-1.89006436	0.70806249	0.34797556	3.00000000
16	-1.89006436	0.70806249	0.34797556	3.00000000
17	-1.89006436	0.70806249	0.34797556	3.00000000
18	-1.89006436	0.70806249	0.34797556	3.00000000
19	-1.89006436	0.70806249	0.34797556	3.00000000
20	-1.89006436	0.70806249	0.34797556	3.00000000
21	-1.89006436	0.70806249	0.34797556	3.00000000
22	-1.89006436	0.70806249	0.34797556	2.70000000
23	-1.89006436	0.70806249	0.34797556	2.70000000
24	-1.89006436	0.70806249	0.34797556	2.43000000
25	-0.23620465	0.55172504	-0.76059187	2.43000000
26	-0.23620465	0.55172504	-0.76059187	2.18700000
27	-0.23620465	0.55172504	-0.76059187	2.18700000
28	-0.23620465	0.55172504	-0.76059187	1.96830000
29	-0.23620465	0.55172504	-0.76059187	1.96830000
30	-0.23620465	0.55172504	-0.76059187	1.77147000
31	-0.23620465	0.55172504	-0.76059187	1.77147000
32	-0.23620465	0.55172504	-0.76059187	1.59432300
33	-0.23620465	0.55172504	-0.76059187	1.59432300
34	-0.23620465	0.55172504	-0.76059187	1.43489070
35	-0.23620465	0.55172504	-0.76059187	1.43489070
36	-0.23620465	0.55172504	-0.76059187	1.29140163
37	-0.23620465	0.55172504	-0.76059187	1.29140163
38	-0.23620465	0.55172504	-0.76059187	1.16226147
39	-0.23620465	0.55172504	-0.76059187	1.16226147
40	-0.23620465	0.55172504	-0.76059187	1.04603532
41	-0.23620465	0.55172504	-0.76059187	1.04603532
42	-0.23620465	0.55172504	-0.76059187	0.94143179
43	-0.23620465	0.55172504	-0.76059187	0.94143179
44	-0.23620465	0.55172504	-0.76059187	0.84728861
45	-0.23620465	0.55172504	-0.76059187	0.84728861
46	-0.23620465	0.55172504	-0.76059187	0.76255975
47	-0.23620465	0.55172504	-0.76059187	0.76255975
48	-0.23620465	0.55172504	-0.76059187	0.68630377
49	-0.23620465	0.55172504	-0.76059187	0.68630377
50	-0.23620465	0.55172504	-0.76059187	0.61767340
51	-0.23620465	0.55172504	-0.76059187	0.61767340
52	-0.23620465	0.55172504	-0.76059187	0.55590606
53	-0.23620465	0.55172504	-0.76059187	0.55590606
54	-0.08397667	0.81217797	-0.93816914	0.50031545
55	-0.08397667	0.81217797	-0.93816914	0.50031545
56	-0.08397667	0.81217797	-0.93816914	0.45028391
57	-0.08397667	0.81217797	-0.93816914	0.45028391
58	-0.08397667	0.81217797	-0.93816914	0.40525552
59	-0.08397667	0.81217797	-0.93816914	0.40525552
60	-0.08397667	0.81217797	-0.93816914	0.36472996
61	-0.08397667	0.81217797	-0.93816914	0.36472996
62	-0.08397667	0.81217797	-0.93816914	0.32825697
63	-0.08397667	0.81217797	-0.93816914	0.32825697
64	-0.08397667	0.81217797	-0.93816914	0.29543127
65	-0.08397667	0.81217797	-0.93816914	0.29543127
66	-0.08397667	0.81217797	-0.93816914	0.26588814
67	-0.08397667	0.81217797	-0.93816914	0.26588814
68	-0.08397667	0.81217797	-0.93816914	0.23929933
69	-0.00027453	0.76718121	-0.96883385	0.23929933
70	-0.00027453	0.76718121	-0.96883385	0.21536940
71	-0.00027453	0.76718121	-0.96883385	0.21536940
72	-0.00027453	0.76718121	-0.96883385	0.19383246
73	-0.00027453	0.76718121	-0.96883385	0.19383246
74	-0.00027453	0.76718121	-0.96883385	0.17444921
75	-0.13520412	0.74922937	-1.01382532	0.17444921
76	-0.13520412	0.74922937	-1.01382532	0.15700429
77	-0.13520412	0.74922937	-1.01382532	0.15700429
78	-0.13520412	0.74922937	-1.01382532	0.14130386
79	-0.13520412	0.74922937	-1.01382532	0.14130386
80	-0.13520412	0.74922937	-1.01382532	0.12717347
81	-0.13520412	0.74922937	-1.01382532	0.12717347
82	-0.13520412	0.74922937	-1.01382532	0.11445613
83	-0.13520412	0.74922937	-1.01382532	0.11445613
84	-0.13520412	0.74922937	-1.01382532	0.10301051
85	-0.05473026	0.72621320	-1.02478318	0.10301051
86	-0.05473026	0.72621320	-1.02478318	0.09270946
87	-0.05473026	0.72621320	-1.02478318	0.09270946
88	-0.05473026	0.72621320	-1.02478318	0.08343852
89	-0.11439373	0.72881104	-1.02750141	0.08343852
90	-0.11439373	0.72881104	-1.02750141	0.07509467
91	-0.11439373	0.72881104	-1.02750141	0.07509467
92	-0.11439373	0.72881104	-1.02750141	0.06758520
93	-0.11439373	0.72881104	-1.02750141	0.06758520
94	-0.11439373	0.72881104	-1.02750141	0.06082668
95	-0.11439373	0.72881104	-1.02750141	0.06082668
96	-0.08337208	0.73012925	-1.02879067	0.05474401
97	-0.08337208	0.73012925	-1.02879067	0.05474401
98	-0.08337208	0.73012925	-1.02879067	0.04926961
99	-0.08337208	0.73012925	-1.02879067	0.04926961
100	-0.08337208	0.73012925	-1.02879067	0.04434265
101	-0.08337208	0.73012925	-1.02879067	0.04434265
102	-0.08337208	0.73012925	-1.02879067	0.03990838
103	-0.08337208	0.73012925	-1.02879067	0.03990838
104	-0.08337208	0.73012925	-1.02879067	0.03591755
105	-0.08337208	0.73012925	-1.02879067	0.03591755
106	-0.08337208	0.73012925	-1.02879067	0.03232579
107	-0.08337208	0.73012925	-1.02879067	0.03232579
108	-0.07842255	0.72497485	-1.02971425	0.02909321
109	-0.07842255	0.72497485	-1.02971425	0.02909321
110	-0.07842255	0.72497485	-1.02971425	0.02618389
111	-0.07842255	0.72497485	-1.02971425	0.02618389
112	-0.09357965	0.70146432	-1.03052233	0.02356550
113	-0.09357965	0.70146432	-1.03052233	0.02356550
114	-0.09357965	0.70146432	-1.03052233	0.02120895
115	-0.09357965	0.70146432	-1.03052233	0.02120895
116	-0.09902548	0.71036235	-1.03123623	0.01908806
117	-0.09902548	0.71036235	-1.03123623	0.01908806
118	-0.09902548	0.71036235	-1.03123623	0.01717925
119	-0.08295713	0.70998813	-1.03140370	0.01717925
120	-0.08526748	0.71094801	-1.03153077	0.01546133
121	-0.08526748	0.71094801	-1.03153077	0.01546133
122	-0.08526748	0.71094801	-1.03153077	0.01717925
123	-0.08526748	0.71094801	-1.03153077	0.01717925
124	-0.08526748	0.71094801	-1.03153077	0.01908806
125	-0.08526748	0.71094801	-1.03153077	0.01908806
126	-0.08526748	0.71094801	-1.03153077	0.02120895
127	-0.08526748	0.71094801	-1.03153077	0.02120895
128	-0.08526748	0.71094801	-1.03153077	0.02356550
129	-0.08526748	0.71094801	-1.03153077	0.02356550
130	-0.08526748	0.71094801	-1.03153077	0.02618389
131	-0.08526748	0.71094801	-1.03153077	0.02618389
132	-0.08526748	0.71094801	-1.03153077	0.02909321
133	-0.08526748	0.71094801	-1.03153077	0.02909321
134	-0.08526748	0.71094801	-1.03153077	0.03232579
135	-0.08526748	0.71094801	-1.03153077	0.03232579
136	-0.08526748	0.71094801	-1.03153077	0.03591755
137	-0.08526748	0.71094801	-1.03153077	0.03591755
138	-0.08526748	0.71094801	-1.03153077	0.03990838
139	-0.08526748	0.71094801	-1.03153077	0.03990838
140	-0.08526748	0.71094801	-1.03153077	0.04434265
141	-0.08526748	0.71094801	-1.03153077	0.04434265
142	-0.08526748	0.71094801	-1.03153077	0.03990838
143	-0.08526748	0.71094801	-1.03153077	0.03990838
144	-0.08526748	0.71094801	-1.03153077	0.03591755
145	-0.08526748	0.71094801	-1.03153077	0.03591755
146	-0.08526748	0.71094801	-1.03153077	0.03232579
147	-0.08950938	0.71579621	-1.03154589	0.03232579
148	-0.08950938	0.71579621	-1.03154589	0.02909321
149	-0.08950938	0.71579621	-1.03154589	0.02909321
150	-0.08950938	0.71579621	-1.03154589	0.02618389
151	-0.08950938	0.71579621	-1.03154589	0.02618389
152	-0.08950938	0.71579621	-1.03154589	0.02356550
153	-0.08950938	0.71579621	-1.03154589	0.02356550
154	-0.08950938	0.71579621	-1.03154589	0.02120895
155	-0.08950938	0.71579621	-1.03154589	0.02120895
156	-0.08950938	0.71579621	-1.03154589	0.01908806
157	-0.08950938	0.71579621	-1.03154589	0.01908806
158	-0.08950938	0.71579621	-1.03154589	0.01717925
159	-0.08950938	0.71579621	-1.03154589	0.01717925
160	-0.08950938	0.71579621	-1.03154589	0.01546133
161	-0.08950938	0.71579621	-1.03154589	0.01546133
162	-0.08950938	0.71579621	-1.03154589	0.01391519
163	-0.08950938	0.71579621	-1.03154589	0.01391519
164	-0.08950938	0.71579621	-1.03154589	0.01252367
165	-0.08950938	0.71579621	-1.03154589	0.01252367
166	-0.08696690	0.71157521	-1.03158976	0.01127131
167	-0.08696690	0.71157521	-1.03158976	0.01127131
168	-0.08696690	0.71157521	-1.03158976	0.01014418
169	-0.08696690	0.71157521	-1.03158976	0.01014418
170	-0.08696690	0.71157521	-1.03158976	0.00912976
171	-0.08696690	0.71157521	-1.03158976	0.00912976
172	-0.08696690	0.71157521	-1.03158976	0.00821678
173	-0.08696690	0.71157521	-1.03158976	0.00821678
174	-0.08696690	0.71157521	-1.03158976	0.00739510
175	-0.08696690	0.71157521	-1.03158976	0.00739510
176	-0.08696690	0.71157521	-1.03158976	0.00665559
177	-0.08696690	0.71157521	-1.03158976	0.00665559
178	-0.08696690	0.71157521	-1.03158976	0.00599003
179	-0.08696690	0.71157521	-1.03158976	0.00599003
180	-0.08696690	0.71157521	-1.03158976	0.00539103
181	-0.08696690	0.71157521	-1.03158976	0.00539103
182	-0.08696690	0.71157521	-1.03158976	0.00485193
183	-0.08696690	0.71157521	-1.03158976	0.00485193
184	-0.08696690	0.71157521	-1.03158976	0.00436674
185	-0.08696690	0.71157521	-1.03158976	0.00436674
186	-0.08696690	0.71157521	-1.03158976	0.00393006
187	-0.08696690	0.71157521	-1.03158976	0.00393006
188	-0.08856062	0.71285270	-1.03162148	0.00353706
189	-0.08856062	0.71285270	-1.03162148	0.00353706
190	-0.08856062	0.71285270	-1.03162148	0.00318335
191	-0.08856062	0.71285270	-1.03162148	0.00318335
192	-0.08856062	0.71285270	-1.03162148	0.00286501
193	-0.08856062	0.71285270	-1.03162148	0.00286501
194	-0.08856062	0.71285270	-1.03162148	0.00257851
195	-0.08856062	0.71285270	-1.03162148	0.00257851
196	-0.08943764	0.71342626	-1.03162265	0.00232066
197	-0.09073711	0.71242334	-1.03162468	0.00232066
198	-0.09073711	0.71242334	-1.03162468	0.00208860
199	-0.09073711	0.71242334	-1.03162468	0.00208860
200	-0.09073711	0.71242334	-1.03162468	0.00187974

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -1.03162468
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -1.03162468
Solucion final: x1=-0.09073711, x2=0.71242334
Media de f(x) del padre a lo largo de las generaciones: -0.68716612
Varianza de f(x) del padre a lo largo de las generaciones: 0.82199385
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 0.90663877
-----------------------------------
