-2.87755102 1.75510204 98.96298818
-2.87755102 1.83673469 105.12475439
-2.87755102 1.91836735 112.31266530
-2.87755102 2.00000000 120.62477251

-2.75510204 -2.00000000 108.65914813
-2.75510204 -1.91836735 99.88723250
-2.75510204 -1.83673469 92.23951318
-2.75510204 -1.75510204 85.61793856
-2.75510204 -1.67346939 79.92872015
-2.75510204 -1.59183673 75.08233256
-2.75510204 -1.51020408 70.99351354
-2.75510204 -1.42857143 67.58126392
-2.75510204 -1.34693878 64.76884767
-2.75510204 -1.26530612 62.48379186
-2.75510204 -1.18367347 60.65788669
-2.75510204 -1.10204082 59.22718543
-2.75510204 -1.02040816 58.13200453
-2.75510204 -0.93877551 57.31692348
-2.75510204 -0.85714286 56.73078495
-2.75510204 -0.77551020 56.32669468
-2.75510204 -0.69387755 56.06202154
-2.75510204 -0.61224490 55.89839750
-2.75510204 -0.53061224 55.80171767
-2.75510204 -0.44897959 55.74214024
-2.75510204 -0.36734694 55.69408655
-2.75510204 -0.28571429 55.63624101
-2.75510204 -0.20408163 55.55155118
-2.75510204 -0.12244898 55.42722773
-2.75510204 -0.04081633 55.25474441
-2.75510204 0.04081633 55.02983812
-2.75510204 0.12244898 54.75250886
-2.75510204 0.20408163 54.42701974
-2.75510204 0.28571429 54.06189699
-2.75510204 0.36734694 53.66992995
-2.75510204 0.44897959 53.26817106
-2.75510204 0.53061224 52.87793591
-2.75510204 0.61224490 52.52480317
-2.75510204 0.69387755 52.23861462
-2.75510204 0.77551020 52.05347519
-2.75510204 0.85714286 52.00775288
-2.75510204 0.93877551 52.14407884
-2.75510204 1.02040816 52.50934730
-2.75510204 1.10204082 53.15471563
-2.75510204 1.18367347 54.13560430
-2.75510204 1.26530612 55.51169690
-2.75510204 1.34693878 57.34694013
-2.75510204 1.42857143 59.70954380
-2.75510204 1.51020408 62.67198084
-2.75510204 1.59183673 66.31098729
-2.75510204 1.67346939 70.70756229
-2.75510204 1.75510204 75.94696813
-2.75510204 1.83673469 82.11873017
-2.75510204 1.91836735 89.31663692
-2.75510204 2.00000000 97.63873997

-2.63265306 -2.00000000 91.09029803
-2.63265306 -1.91836735 82.32837824
-2.63265306 -1.83673469 74.69065475
-2.63265306 -1.75510204 68.07907596
-2.63265306 -1.67346939 62.39985338
-2.63265306 -1.59183673 57.56346163
-2.63265306 -1.51020408 53.48463844
-2.63265306 -1.42857143 50.08238466
-2.63265306 -1.34693878 47.27996425
-2.63265306 -1.26530612 45.00490428
-2.63265306 -1.18367347 43.18899493
-2.63265306 -1.10204082 41.76828952
-2.63265306 -1.02040816 40.68310444
-2.63265306 -0.93877551 39.87801924
-2.63265306 -0.85714286 39.30187654
-2.63265306 -0.77551020 38.90778210
-2.63265306 -0.69387755 38.65310480
-2.63265306 -0.61224490 38.49947660
-2.63265306 -0.53061224 38.41279260
-2.63265306 -0.44897959 38.36321101
-2.63265306 -0.36734694 38.32515315
-2.63265306 -0.28571429 38.27730345
-2.63265306 -0.20408163 38.20260945
-2.63265306 -0.12244898 38.08828183
-2.63265306 -0.04081633 37.92579435
-2.63265306 0.04081633 37.71088389
-2.63265306 0.12244898 37.44355047
-2.63265306 0.20408163 37.12805718
-2.63265306 0.28571429 36.77293027
-2.63265306 0.36734694 36.39095906
-2.63265306 0.44897959 35.99919601
-2.63265306 0.53061224 35.61895670
-2.63265306 0.61224490 35.27581979
-2.63265306 0.69387755 34.99962708
-2.63265306 0.77551020 34.82448348
-2.63265306 0.85714286 34.78875701
-2.63265306 0.93877551 34.93507880
-2.63265306 1.02040816 35.31034309
-2.63265306 1.10204082 35.96570726
-2.63265306 1.18367347 36.95659177
-2.63265306 1.26530612 38.34268020
-2.63265306 1.34693878 40.18791927
-2.63265306 1.42857143 42.56051877
-2.63265306 1.51020408 45.53295165
-2.63265306 1.59183673 49.18195393
-2.63265306 1.67346939 53.58852477
-2.63265306 1.75510204 58.83792644
-2.63265306 1.83673469 65.01968432
-2.63265306 1.91836735 72.22758690
-2.63265306 2.00000000 80.55968579

-2.51020408 -2.00000000 78.23978915
-2.51020408 -1.91836735 69.48786519
-2.51020408 -1.83673469 61.86013754
-2.51020408 -1.75510204 55.25855459
-2.51020408 -1.67346939 49.58932784
-2.51020408 -1.59183673 44.76293193
-2.51020408 -1.51020408 40.69410457
-2.51020408 -1.42857143 37.30184663
-2.51020408 -1.34693878 34.50942205
-2.51020408 -1.26530612 32.24435791
-2.51020408 -1.18367347 30.43844440
-2.51020408 -1.10204082 29.02773482
-2.51020408 -1.02040816 27.95254559
-2.51020408 -0.93877551 27.15745621
-2.51020408 -0.85714286 26.59130935
-2.51020408 -0.77551020 26.20721075
-2.51020408 -0.69387755 25.96252928
-2.51020408 -0.61224490 25.81889691
-2.51020408 -0.53061224 25.74220875
-2.51020408 -0.44897959 25.70262299
-2.51020408 -0.36734694 25.67456097
-2.51020408 -0.28571429 25.63670710
-2.51020408 -0.20408163 25.57200895
-2.51020408 -0.12244898 25.46767716
-2.51020408 -0.04081633 25.31518551
-2.51020408 0.04081633 25.11027089
-2.51020408 0.12244898 24.85293330
-2.51020408 0.20408163 24.54743585
-2.51020408 0.28571429 24.20230477
-2.51020408 0.36734694 23.83032940
-2.51020408 0.44897959 23.44856219
-2.51020408 0.53061224 23.07831870
-2.51020408 0.61224490 22.74517763
-2.51020408 0.69387755 22.47898076
-2.51020408 0.77551020 22.31383299
-2.51020408 0.85714286 22.28810235
-2.51020408 0.93877551 22.44441998
-2.51020408 1.02040816 22.82968011
-2.51020408 1.10204082 23.49504011
-2.51020408 1.18367347 24.49592046
-2.51020408 1.26530612 25.89200473
-2.51020408 1.34693878 27.74723963
-2.51020408 1.42857143 30.12983497
-2.51020408 1.51020408 33.11226367
-2.51020408 1.59183673 36.77126179
-2.51020408 1.67346939 41.18782847
-2.51020408 1.75510204 46.44722597
-2.51020408 1.83673469 52.63897969
-2.51020408 1.91836735 59.85687810
-2.51020408 2.00000000 68.19897283

-2.38775510 -2.00000000 69.09476607
-2.38775510 -1.91836735 60.35283794
-2.38775510 -1.83673469 52.73510613
-2.38775510 -1.75510204 46.14351901
-2.38775510 -1.67346939 40.48428810
-2.38775510 -1.59183673 35.66788802
-2.38775510 -1.51020408 31.60905650
-2.38775510 -1.42857143 28.22679439
-2.38775510 -1.34693878 25.44436565
-2.38775510 -1.26530612 23.18929735
-2.38775510 -1.18367347 21.39337967
-2.38775510 -1.10204082 19.99266593
-2.38775510 -1.02040816 18.92747252
-2.38775510 -0.93877551 18.14237899
-2.38775510 -0.85714286 17.58622796
-2.38775510 -0.77551020 17.21212519
-2.38775510 -0.69387755 16.97743956
-2.38775510 -0.61224490 16.84380303
-2.38775510 -0.53061224 16.77711070
-2.38775510 -0.44897959 16.74752078
-2.38775510 -0.36734694 16.72945459
-2.38775510 -0.28571429 16.70159656
-2.38775510 -0.20408163 16.64689423
-2.38775510 -0.12244898 16.55255828
-2.38775510 -0.04081633 16.41006247
-2.38775510 0.04081633 16.21514368
-2.38775510 0.12244898 15.96780193
-2.38775510 0.20408163 15.67230031
-2.38775510 0.28571429 15.33716507
-2.38775510 0.36734694 14.97518553
-2.38775510 0.44897959 14.60341416
-2.38775510 0.53061224 14.24316651
-2.38775510 0.61224490 13.92002127
-2.38775510 0.69387755 13.66382023
-2.38775510 0.77551020 13.50866830
-2.38775510 0.85714286 13.49293350
-2.38775510 0.93877551 13.65924696
-2.38775510 1.02040816 14.05450293
-2.38775510 1.10204082 14.72985876
-2.38775510 1.18367347 15.74073494
-2.38775510 1.26530612 17.14681505
-2.38775510 1.34693878 19.01204578
-2.38775510 1.42857143 21.40463696
-2.38775510 1.51020408 24.39706150
-2.38775510 1.59183673 28.06605545
-2.38775510 1.67346939 32.49261796
-2.38775510 1.75510204 37.76201130
-2.38775510 1.83673469 43.96376085
-2.38775510 1.91836735 51.19165510
-2.38775510 2.00000000 59.54374566

-2.26530612 -2.00000000 62.80116630
-2.26530612 -1.91836735 54.06923401
-2.26530612 -1.83673469 46.46149803
-2.26530612 -1.75510204 39.87990675
-2.26530612 -1.67346939 34.23067168
-2.26530612 -1.59183673 29.42426743
-2.26530612 -1.51020408 25.37543175
-2.26530612 -1.42857143 22.00316547
-2.26530612 -1.34693878 19.23073256
-2.26530612 -1.26530612 16.98566010
-2.26530612 -1.18367347 15.19973826
-2.26530612 -1.10204082 13.80902035
-2.26530612 -1.02040816 12.75382278
-2.26530612 -0.93877551 11.97872508
-2.26530612 -0.85714286 11.43256989
-2.26530612 -0.77551020 11.06846295
-2.26530612 -0.69387755 10.84377315
-2.26530612 -0.61224490 10.72013246
-2.26530612 -0.53061224 10.66343596
-2.26530612 -0.44897959 10.64384188
-2.26530612 -0.36734694 10.63577152
-2.26530612 -0.28571429 10.61790933
-2.26530612 -0.20408163 10.57320284
-2.26530612 -0.12244898 10.48886272
-2.26530612 -0.04081633 10.35636275
-2.26530612 0.04081633 10.17143980
-2.26530612 0.12244898 9.93409388
-2.26530612 0.20408163 9.64858810
-2.26530612 0.28571429 9.32344869
-2.26530612 0.36734694 8.97146498
-2.26530612 0.44897959 8.60968944
-2.26530612 0.53061224 8.25943763
-2.26530612 0.61224490 7.94628823
-2.26530612 0.69387755 7.70008302
-2.26530612 0.77551020 7.55492693
-2.26530612 0.85714286 7.54918796
-2.26530612 0.93877551 7.72549726
-2.26530612 1.02040816 8.13074906
-2.26530612 1.10204082 8.81610073
-2.26530612 1.18367347 9.83697274
-2.26530612 1.26530612 11.25304868
-2.26530612 1.34693878 13.12827525
-2.26530612 1.42857143 15.53086226
-2.26530612 1.51020408 18.53328264
-2.26530612 1.59183673 22.21227243
-2.26530612 1.67346939 26.64883078
-2.26530612 1.75510204 31.92821995
-2.26530612 1.83673469 38.13996534
-2.26530612 1.91836735 45.37785542
-2.26530612 2.00000000 53.73994181

-2.14285714 -2.00000000 58.64754057
-2.14285714 -1.91836735 49.92560411
-2.14285714 -1.83673469 42.32786396
-2.14285714 -1.75510204 35.75626852
-2.14285714 -1.67346939 30.11702928
-2.14285714 -1.59183673 25.32062087
-2.14285714 -1.51020408 21.28178102
-2.14285714 -1.42857143 17.91951058
-2.14285714 -1.34693878 15.15707351
-2.14285714 -1.26530612 12.92199687
-2.14285714 -1.18367347 11.14607087
-2.14285714 -1.10204082 9.76534880
-2.14285714 -1.02040816 8.72014706
-2.14285714 -0.93877551 7.95504520
-2.14285714 -0.85714286 7.41888584
-2.14285714 -0.77551020 7.06477474
-2.14285714 -0.69387755 6.85008077
-2.14285714 -0.61224490 6.73643592
-2.14285714 -0.53061224 6.68973526
-2.14285714 -0.44897959 6.68013701
-2.14285714 -0.36734694 6.68206249
-2.14285714 -0.28571429 6.67419613
-2.14285714 -0.20408163 6.63948547
-2.14285714 -0.12244898 6.56514119
-2.14285714 -0.04081633 6.44263705
-2.14285714 0.04081633 6.26770993
-2.14285714 0.12244898 6.04035985
-2.14285714 0.20408163 5.76484991
-2.14285714 0.28571429 5.44970633
-2.14285714 0.36734694 5.10771846
-2.14285714 0.44897959 4.75593876
-2.14285714 0.53061224 4.41568278
-2.14285714 0.61224490 4.11252921
-2.14285714 0.69387755 3.87631984
-2.14285714 0.77551020 3.74115958
-2.14285714 0.85714286 3.74541645
-2.14285714 0.93877551 3.93172158
-2.14285714 1.02040816 4.34696922
-2.14285714 1.10204082 5.04231673
-2.14285714 1.18367347 6.07318457
-2.14285714 1.26530612 7.49925635
-2.14285714 1.34693878 9.38447875
-2.14285714 1.42857143 11.79706160
-2.14285714 1.51020408 14.80947781
-2.14285714 1.59183673 18.49846343
-2.14285714 1.67346939 22.94501762
-2.14285714 1.75510204 28.23440263
-2.14285714 1.83673469 34.45614385
-2.14285714 1.91836735 41.70402977
-2.14285714 2.00000000 50.07611199

-2.02040816 -2.00000000 56.04968197
-2.02040816 -1.91836735 47.33774135
-2.02040816 -1.83673469 39.74999703
-2.02040816 -1.75510204 33.18839742
-2.02040816 -1.67346939 27.55915402
-2.02040816 -1.59183673 22.77274144
-2.02040816 -1.51020408 18.74389743
-2.02040816 -1.42857143 15.39162282
-2.02040816 -1.34693878 12.63918159
-2.02040816 -1.26530612 10.41410079
-2.02040816 -1.18367347 8.64817062
-2.02040816 -1.10204082 7.27744438
-2.02040816 -1.02040816 6.24223848
-2.02040816 -0.93877551 5.48713245
-2.02040816 -0.85714286 4.96096893
-2.02040816 -0.77551020 4.61685367
-2.02040816 -0.69387755 4.41215554
-2.02040816 -0.61224490 4.30850651
-2.02040816 -0.53061224 4.27180169
-2.02040816 -0.44897959 4.27219927
-2.02040816 -0.36734694 4.28412059
-2.02040816 -0.28571429 4.28625006
-2.02040816 -0.20408163 4.26153525
-2.02040816 -0.12244898 4.19718680
-2.02040816 -0.04081633 4.08467849
-2.02040816 0.04081633 3.91974721
-2.02040816 0.12244898 3.70239296
-2.02040816 0.20408163 3.43687885
-2.02040816 0.28571429 3.13173111
-2.02040816 0.36734694 2.79973908
-2.02040816 0.44897959 2.45795521
-2.02040816 0.53061224 2.12769507
-2.02040816 0.61224490 1.83453733
-2.02040816 0.69387755 1.60832380
-2.02040816 0.77551020 1.48315938
-2.02040816 0.85714286 1.49741208
-2.02040816 0.93877551 1.69371304
-2.02040816 1.02040816 2.11895652
-2.02040816 1.10204082 2.82429986
-2.02040816 1.18367347 3.86516354
-2.02040816 1.26530612 5.30123115
-2.02040816 1.34693878 7.19644939
-2.02040816 1.42857143 9.61902807
-2.02040816 1.51020408 12.64144012
-2.02040816 1.59183673 16.34042158
-2.02040816 1.67346939 20.79697160
-2.02040816 1.75510204 26.09635244
-2.02040816 1.83673469 32.32808949
-2.02040816 1.91836735 39.58597125
-2.02040816 2.00000000 47.96804931

-1.89795918 -2.00000000 54.53606423
-1.89795918 -1.91836735 45.83411945
-1.89795918 -1.83673469 38.25637097
-1.89795918 -1.75510204 31.70476720
-1.89795918 -1.67346939 26.08551963
-1.89795918 -1.59183673 21.30910289
-1.89795918 -1.51020408 17.29025471
-1.89795918 -1.42857143 13.94797594
-1.89795918 -1.34693878 11.20553054
-1.89795918 -1.26530612 8.99044557
-1.89795918 -1.18367347 7.23451124
-1.89795918 -1.10204082 5.87378084
-1.89795918 -1.02040816 4.84857077
-1.89795918 -0.93877551 4.10346058
-1.89795918 -0.85714286 3.58729289
-1.89795918 -0.77551020 3.25317346
-1.89795918 -0.69387755 3.05847117
-1.89795918 -0.61224490 2.96481798
-1.89795918 -0.53061224 2.93810899
-1.89795918 -0.44897959 2.94850241
-1.89795918 -0.36734694 2.97041956
-1.89795918 -0.28571429 2.98254487
-1.89795918 -0.20408163 2.96782589
-1.89795918 -0.12244898 2.91347327
-1.89795918 -0.04081633 2.81096080
-1.89795918 0.04081633 2.65602536
-1.89795918 0.12244898 2.44866694
-1.89795918 0.20408163 2.19314867
-1.89795918 0.28571429 1.89799676
-1.89795918 0.36734694 1.57600057
-1.89795918 0.44897959 1.24421253
-1.89795918 0.53061224 0.92394822
-1.89795918 0.61224490 0.64078632
-1.89795918 0.69387755 0.42456862
-1.89795918 0.77551020 0.30940004
-1.89795918 0.85714286 0.33364857
-1.89795918 0.93877551 0.53994537
-1.89795918 1.02040816 0.97518468
-1.89795918 1.10204082 1.69052386
-1.89795918 1.18367347 2.74138338
-1.89795918 1.26530612 4.18744682
-1.89795918 1.34693878 6.09266090
-1.89795918 1.42857143 8.52523541
-1.89795918 1.51020408 11.55764330
-1.89795918 1.59183673 15.26662059
-1.89795918 1.67346939 19.73316644
-1.89795918 1.75510204 25.04254312
-1.89795918 1.83673469 31.28427601
-1.89795918 1.91836735 38.55215360
-1.89795918 2.00000000 46.94422750

-1.77551020 -2.00000000 53.73408891
-1.77551020 -1.91836735 45.04213996
-1.77551020 -1.83673469 37.47438732
-1.77551020 -1.75510204 30.93277938
-1.77551020 -1.67346939 25.32352765
-1.77551020 -1.59183673 20.55710674
-1.77551020 -1.51020408 16.54825440
-1.77551020 -1.42857143 13.21597146
-1.77551020 -1.34693878 10.48352189
-1.77551020 -1.26530612 8.27843277
-1.77551020 -1.18367347 6.53249427
-1.77551020 -1.10204082 5.18175970
-1.77551020 -1.02040816 4.16654547
-1.77551020 -0.93877551 3.43143111
-1.77551020 -0.85714286 2.92525926
-1.77551020 -0.77551020 2.60113567
-1.77551020 -0.69387755 2.41642920
-1.77551020 -0.61224490 2.33277185
-1.77551020 -0.53061224 2.31605870
-1.77551020 -0.44897959 2.33644795
-1.77551020 -0.36734694 2.36836094
-1.77551020 -0.28571429 2.39048208
-1.77551020 -0.20408163 2.38575893
-1.77551020 -0.12244898 2.34140216
-1.77551020 -0.04081633 2.24888552
-1.77551020 0.04081633 2.10394591
-1.77551020 0.12244898 1.90658333
-1.77551020 0.20408163 1.66106089
-1.77551020 0.28571429 1.37590482
-1.77551020 0.36734694 1.06390446
-1.77551020 0.44897959 0.74211226
-1.77551020 0.53061224 0.43184379
-1.77551020 0.61224490 0.15867772
-1.77551020 0.69387755 -0.04754414
-1.77551020 0.77551020 -0.15271689
-1.77551020 0.85714286 -0.11847252
-1.77551020 0.93877551 0.09782011
-1.77551020 1.02040816 0.54305526
-1.77551020 1.10204082 1.26839027
-1.77551020 1.18367347 2.32924562
-1.77551020 1.26530612 3.78530490
-1.77551020 1.34693878 5.70051481
-1.77551020 1.42857143 8.14308516
-1.77551020 1.51020408 11.18548888
-1.77551020 1.59183673 14.90446201
-1.77551020 1.67346939 19.38100370
-1.77551020 1.75510204 24.70037621
-1.77551020 1.83673469 30.95210494
-1.77551020 1.91836735 38.22997836
-1.77551020 2.00000000 46.63204810

-1.65306122 -2.00000000 53.35714154
-1.65306122 -1.91836735 44.67518843
-1.65306122 -1.83673469 37.11743162
-1.65306122 -1.75510204 30.58581951
-1.65306122 -1.67346939 24.98656362
-1.65306122 -1.59183673 20.23013855
-1.65306122 -1.51020408 16.23128204
-1.65306122 -1.42857143 12.90899494
-1.65306122 -1.34693878 10.18654120
-1.65306122 -1.26530612 7.99144791
-1.65306122 -1.18367347 6.25550525
-1.65306122 -1.10204082 4.91476651
-1.65306122 -1.02040816 3.90954812
-1.65306122 -0.93877551 3.18442960
-1.65306122 -0.85714286 2.68825358
-1.65306122 -0.77551020 2.37412582
-1.65306122 -0.69387755 2.19941520
-1.65306122 -0.61224490 2.12575368
-1.65306122 -0.53061224 2.11903636
-1.65306122 -0.44897959 2.14942145
-1.65306122 -0.36734694 2.19133027
-1.65306122 -0.28571429 2.22344725
-1.65306122 -0.20408163 2.22871994
-1.65306122 -0.12244898 2.19435899
-1.65306122 -0.04081633 2.11183819
-1.65306122 0.04081633 1.97689442
-1.65306122 0.12244898 1.78952767
-1.65306122 0.20408163 1.55400107
-1.65306122 0.28571429 1.27884083
-1.65306122 0.36734694 0.97683631
-1.65306122 0.44897959 0.66503994
-1.65306122 0.53061224 0.36476730
-1.65306122 0.61224490 0.10159707
-1.65306122 0.69387755 -0.09462895
-1.65306122 0.77551020 -0.18980587
-1.65306122 0.85714286 -0.14556566
-1.65306122 0.93877551 0.08072281
-1.65306122 1.02040816 0.53595379
-1.65306122 1.10204082 1.27128463
-1.65306122 1.18367347 2.34213582
-1.65306122 1.26530612 3.80819094
-1.65306122 1.34693878 5.73339668
-1.65306122 1.42857143 8.18596287
-1.65306122 1.51020408 11.23836242
-1.65306122 1.59183673 14.96733138
-1.65306122 1.67346939 19.45386890
-1.65306122 1.75510204 24.78323726
-1.65306122 1.83673469 31.04496182
-1.65306122 1.91836735 38.33283108
-1.65306122 2.00000000 46.74489664

-1.53061224 -2.00000000 53.19245684
-1.53061224 -1.91836735 44.52049956
-1.53061224 -1.83673469 36.97273859
-1.53061224 -1.75510204 30.45112232
-1.53061224 -1.67346939 24.86186225
-1.53061224 -1.59183673 20.11543302
-1.53061224 -1.51020408 16.12657235
-1.53061224 -1.42857143 12.81428108
-1.53061224 -1.34693878 10.10182318
-1.53061224 -1.26530612 7.91672573
-1.53061224 -1.18367347 6.19077890
-1.53061224 -1.10204082 4.86003600
-1.53061224 -1.02040816 3.86481344
-1.53061224 -0.93877551 3.14969075
-1.53061224 -0.85714286 2.66351057
-1.53061224 -0.77551020 2.35937865
-1.53061224 -0.69387755 2.19466386
-1.53061224 -0.61224490 2.13099817
-1.53061224 -0.53061224 2.13427669
-1.53061224 -0.44897959 2.17465761
-1.53061224 -0.36734694 2.22656227
-1.53061224 -0.28571429 2.26867508
-1.53061224 -0.20408163 2.28394361
-1.53061224 -0.12244898 2.25957850
-1.53061224 -0.04081633 2.18705353
-1.53061224 0.04081633 2.06210559
-1.53061224 0.12244898 1.88473468
-1.53061224 0.20408163 1.65920391
-1.53061224 0.28571429 1.39403951
-1.53061224 0.36734694 1.10203082
-1.53061224 0.44897959 0.80023029
-1.53061224 0.53061224 0.50995349
-1.53061224 0.61224490 0.25677910
-1.53061224 0.69387755 0.07054890
-1.53061224 0.77551020 -0.01463218
-1.53061224 0.85714286 0.03960386
-1.53061224 0.93877551 0.27588817
-1.53061224 1.02040816 0.74111498
-1.53061224 1.10204082 1.48644166
-1.53061224 1.18367347 2.56728869
-1.53061224 1.26530612 4.04333964
-1.53061224 1.34693878 5.97854122
-1.53061224 1.42857143 8.44110324
-1.53061224 1.51020408 11.50349863
-1.53061224 1.59183673 15.24246342
-1.53061224 1.67346939 19.73899678
-1.53061224 1.75510204 25.07836097
-1.53061224 1.83673469 31.35008136
-1.53061224 1.91836735 38.64794646
-1.53061224 2.00000000 47.07000786

-1.40816327 -2.00000000 53.08979287
-1.40816327 -1.91836735 44.42783142
-1.40816327 -1.83673469 36.89006628
-1.40816327 -1.75510204 30.37844585
-1.40816327 -1.67346939 24.79918162
-1.40816327 -1.59183673 20.06274822
-1.40816327 -1.51020408 16.08388338
-1.40816327 -1.42857143 12.78158795
-1.40816327 -1.34693878 10.07912589
-1.40816327 -1.26530612 7.90402427
-1.40816327 -1.18367347 6.18807327
-1.40816327 -1.10204082 4.86732621
-1.40816327 -1.02040816 3.88209949
-1.40816327 -0.93877551 3.17697263
-1.40816327 -0.85714286 2.70078828
-1.40816327 -0.77551020 2.40665220
-1.40816327 -0.69387755 2.25193324
-1.40816327 -0.61224490 2.19826339
-1.40816327 -0.53061224 2.21153774
-1.40816327 -0.44897959 2.26191450
-1.40816327 -0.36734694 2.32381499
-1.40816327 -0.28571429 2.37592364
-1.40816327 -0.20408163 2.40118800
-1.40816327 -0.12244898 2.38681873
-1.40816327 -0.04081633 2.32428960
-1.40816327 0.04081633 2.20933749
-1.40816327 0.12244898 2.04196242
-1.40816327 0.20408163 1.82642749
-1.40816327 0.28571429 1.57125892
-1.40816327 0.36734694 1.28924606
-1.40816327 0.44897959 0.99744137
-1.40816327 0.53061224 0.71716040
-1.40816327 0.61224490 0.47398184
-1.40816327 0.69387755 0.29774748
-1.40816327 0.77551020 0.22256224
-1.40816327 0.85714286 0.28679411
-1.40816327 0.93877551 0.53307425
-1.40816327 1.02040816 1.00829690
-1.40816327 1.10204082 1.76361942
-1.40816327 1.18367347 2.85446228
-1.40816327 1.26530612 4.34050906
-1.40816327 1.34693878 6.28570648
-1.40816327 1.42857143 8.75826434
-1.40816327 1.51020408 11.83065556
-1.40816327 1.59183673 15.57961619
-1.40816327 1.67346939 20.08614538
-1.40816327 1.75510204 25.43550541
-1.40816327 1.83673469 31.71722163
-1.40816327 1.91836735 39.02508257
-1.40816327 2.00000000 47.45713980

-1.28571429 -2.00000000 52.95091416
-1.28571429 -1.91836735 44.29894855
-1.28571429 -1.83673469 36.77117925
-1.28571429 -1.75510204 30.26955465
-1.28571429 -1.67346939 24.70028625
-1.28571429 -1.59183673 19.97384869
-1.28571429 -1.51020408 16.00497969
-1.28571429 -1.42857143 12.71268009
-1.28571429 -1.34693878 10.02021386
-1.28571429 -1.26530612 7.85510808
-1.28571429 -1.18367347 6.14915292
-1.28571429 -1.10204082 4.83840169
-1.28571429 -1.02040816 3.86317080
-1.28571429 -0.93877551 3.16803978
-1.28571429 -0.85714286 2.70185127
-1.28571429 -0.77551020 2.41771102
