Generacion	x1	x2	Fitness_Padre	Sigma_Usado
0	-0.94737053	1.02905279	1.41423332	3.00000000
1	-0.94737053	1.02905279	1.41423332	3.00000000
2	-0.94737053	1.02905279	1.41423332	3.00000000
3	-0.94737053	1.02905279	1.41423332	3.00000000
4	-0.94737053	1.02905279	1.41423332	3.00000000
5	-0.94737053	1.02905279	1.41423332	3.00000000
6	-0.94737053	1.02905279	1.41423332	3.00000000
7	-0.94737053	1.02905279	1.41423332	3.00000000
8	-0.94737053	1.02905279	1.41423332	3.00000000
9	-0.94737053	1.02905279	1.41423332	3.00000000
10	-0.94737053	1.02905279	1.41423332	3.00000000
11	-0.94737053	1.02905279	1.41423332	3.00000000
12	-0.94737053	1.02905279	1.41423332	3.00000000
13	-0.94737053	1.02905279	1.41423332	3.00000000
14	-0.94737053	1.02905279	1.41423332	3.00000000
15	-0.94737053	1.02905279	1.41423332	3.00000000
16	-0.94737053	1.02905279	1.41423332	3.00000000
17	-0.94737053	1.02905279	1.41423332	3.00000000
18	-0.94737053	1.02905279	1.41423332	3.00000000
19	-0.94737053	1.02905279	1.41423332	3.00000000
20	-0.94737053	1.02905279	1.41423332	3.00000000
21	-0.94737053	1.02905279	1.41423332	3.00000000
22	-0.94737053	1.02905279	1.41423332	2.70000000
23	-0.94737053	1.02905279	1.41423332	2.70000000
24	-0.94737053	1.02905279	1.41423332	2.43000000
25	-0.94737053	1.02905279	1.41423332	2.43000000
26	-0.94737053	1.02905279	1.41423332	2.18700000
27	0.25996664	-0.42892543	-0.45118228	2.18700000
28	0.25996664	-0.42892543	-0.45118228	1.96830000
29	0.25996664	-0.42892543	-0.45118228	1.96830000
30	0.25996664	-0.42892543	-0.45118228	1.77147000
31	0.25996664	-0.42892543	-0.45118228	1.77147000
32	0.25996664	-0.42892543	-0.45118228	1.59432300
33	0.25996664	-0.42892543	-0.45118228	1.59432300
34	0.25996664	-0.42892543	-0.45118228	1.43489070
35	0.25996664	-0.42892543	-0.45118228	1.43489070
36	0.25996664	-0.42892543	-0.45118228	1.29140163
37	0.25996664	-0.42892543	-0.45118228	1.29140163
38	0.25996664	-0.42892543	-0.45118228	1.16226147
39	-0.12609709	0.54895346	-0.84830168	1.16226147
40	-0.12609709	0.54895346	-0.84830168	1.04603532
41	-0.12609709	0.54895346	-0.84830168	1.04603532
42	-0.12609709	0.54895346	-0.84830168	0.94143179
43	-0.12609709	0.54895346	-0.84830168	0.94143179
44	-0.12609709	0.54895346	-0.84830168	0.84728861
45	-0.12609709	0.54895346	-0.84830168	0.84728861
46	-0.12609709	0.54895346	-0.84830168	0.76255975
47	-0.12609709	0.54895346	-0.84830168	0.76255975
48	-0.12609709	0.54895346	-0.84830168	0.68630377
49	-0.06292721	0.76714945	-1.00112620	0.68630377
50	-0.06292721	0.76714945	-1.00112620	0.61767340
51	-0.06292721	0.76714945	-1.00112620	0.61767340
52	-0.06292721	0.76714945	-1.00112620	0.55590606
53	-0.06292721	0.76714945	-1.00112620	0.55590606
54	-0.06292721	0.76714945	-1.00112620	0.50031545
55	-0.06292721	0.76714945	-1.00112620	0.50031545
56	-0.06292721	0.76714945	-1.00112620	0.45028391
57	-0.06292721	0.76714945	-1.00112620	0.45028391
58	-0.06292721	0.76714945	-1.00112620	0.40525552
59	-0.06292721	0.76714945	-1.00112620	0.40525552
