Generacion	x1	x2	Fitness_Padre	Sigma_Usado
195	-0.08950147	0.71306788	-1.03162647	0.00089907
196	-0.08950147	0.71306788	-1.03162647	0.00080916
197	-0.08950147	0.71306788	-1.03162647	0.00080916
198	-0.08950147	0.71306788	-1.03162647	0.00072825
199	-0.09039046	0.71282269	-1.03162715	0.00072825
200	-0.09039046	0.71282269	-1.03162715	0.00065542

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -1.03162715
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -1.03162715
Solucion final: x1=-0.09039046, x2=0.71282269
Media de f(x) del padre a lo largo de las generaciones: -0.58009835
Varianza de f(x) del padre a lo largo de las generaciones: 0.80823004
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 0.89901615
-----------------------------------
