Generacion	x1	x2	Fitness_Padre	Sigma_Usado
60	0.16280065	-0.51167172	-0.75181143	0.36472996
61	0.16280065	-0.51167172	-0.75181143	0.36472996
62	0.16280065	-0.51167172	-0.75181143	0.40525552
63	0.16280065	-0.51167172	-0.75181143	0.40525552
64	0.16280065	-0.51167172	-0.75181143	0.45028391
65	0.16280065	-0.51167172	-0.75181143	0.45028391
66	0.16280065	-0.51167172	-0.75181143	0.50031545
67	0.16280065	-0.51167172	-0.75181143	0.50031545
68	0.16280065	-0.51167172	-0.75181143	0.55590606
69	0.16280065	-0.51167172	-0.75181143	0.55590606
70	0.16280065	-0.51167172	-0.75181143	0.61767340
71	0.16280065	-0.51167172	-0.75181143	0.61767340
72	0.16280065	-0.51167172	-0.75181143	0.68630377
73	0.16280065	-0.51167172	-0.75181143	0.68630377
74	0.16280065	-0.51167172	-0.75181143	0.76255975
75	0.16280065	-0.51167172	-0.75181143	0.76255975
76	0.16280065	-0.51167172	-0.75181143	0.84728861
77	0.20761904	-0.86113401	-0.77685140	0.84728861
78	0.20761904	-0.86113401	-0.77685140	0.94143179
79	-0.07075614	-0.67011010	-0.92222786	0.94143179
80	-0.07075614	-0.67011010	-0.92222786	1.04603532
81	-0.07075614	-0.67011010	-0.92222786	1.04603532
82	-0.07075614	-0.67011010	-0.92222786	0.94143179
83	-0.07075614	-0.67011010	-0.92222786	0.94143179
84	-0.07075614	-0.67011010	-0.92222786	0.84728861
85	-0.07075614	-0.67011010	-0.92222786	0.84728861
86	-0.07075614	-0.67011010	-0.92222786	0.76255975
87	-0.07075614	-0.67011010	-0.92222786	0.76255975
88	-0.07075614	-0.67011010	-0.92222786	0.68630377
89	-0.07075614	-0.67011010	-0.92222786	0.68630377
90	-0.07075614	-0.67011010	-0.92222786	0.61767340
91	-0.07075614	-0.67011010	-0.92222786	0.61767340
92	-0.07075614	-0.67011010	-0.92222786	0.55590606
93	-0.07075614	-0.67011010	-0.92222786	0.55590606
94	-0.07075614	-0.67011010	-0.92222786	0.50031545
95	-0.07075614	-0.67011010	-0.92222786	0.50031545
96	-0.07075614	-0.67011010	-0.92222786	0.45028391
97	-0.07075614	-0.67011010	-0.92222786	0.45028391
98	-0.07075614	-0.67011010	-0.92222786	0.40525552
99	-0.07075614	-0.67011010	-0.92222786	0.40525552
100	-0.07075614	-0.67011010	-0.92222786	0.36472996
101	-0.07075614	-0.67011010	-0.92222786	0.36472996
102	-0.07075614	-0.67011010	-0.92222786	0.32825697
103	-0.07075614	-0.67011010	-0.92222786	0.32825697
104	-0.07075614	-0.67011010	-0.92222786	0.29543127
105	-0.07075614	-0.67011010	-0.92222786	0.29543127
106	-0.07075614	-0.67011010	-0.92222786	0.26588814
107	-0.07075614	-0.67011010	-0.92222786	0.26588814
108	-0.05486986	-0.65442866	-0.93149098	0.23929933
109	-0.05486986	-0.65442866	-0.93149098	0.23929933
110	-0.05486986	-0.65442866	-0.93149098	0.21536940
111	0.05079169	-0.65403524	-1.00204108	0.21536940
112	0.05079169	-0.65403524	-1.00204108	0.19383246
113	0.05079169	-0.65403524	-1.00204108	0.19383246
114	0.05079169	-0.65403524	-1.00204108	0.17444921
115	0.05079169	-0.65403524	-1.00204108	0.17444921
116	0.05572562	-0.76232097	-1.00374925	0.15700429
117	0.05572562	-0.76232097	-1.00374925	0.15700429
118	0.05572562	-0.76232097	-1.00374925	0.14130386
119	0.05572562	-0.76232097	-1.00374925	0.14130386
120	0.05572562	-0.76232097	-1.00374925	0.12717347
121	0.05572562	-0.76232097	-1.00374925	0.12717347
122	0.05572562	-0.76232097	-1.00374925	0.11445613
123	0.05572562	-0.76232097	-1.00374925	0.11445613
124	0.05572562	-0.76232097	-1.00374925	0.10301051
125	0.05572562	-0.76232097	-1.00374925	0.10301051
126	0.05572562	-0.76232097	-1.00374925	0.09270946
127	0.05572562	-0.76232097	-1.00374925	0.09270946
128	0.05572562	-0.76232097	-1.00374925	0.08343852
129	0.09991872	-0.75897700	-1.01297797	0.08343852
130	0.09991872	-0.75897700	-1.01297797	0.07509467
131	0.11319679	-0.69340663	-1.02610884	0.07509467
132	0.11319679	-0.69340663	-1.02610884	0.06758520
133	0.11415540	-0.72700062	-1.02796529	0.06758520
134	0.11415540	-0.72700062	-1.02796529	0.06082668
135	0.11415540	-0.72700062	-1.02796529	0.06082668
136	0.11415540	-0.72700062	-1.02796529	0.05474401
137	0.11415540	-0.72700062	-1.02796529	0.05474401
138	0.11415540	-0.72700062	-1.02796529	0.04926961
139	0.11415540	-0.72700062	-1.02796529	0.04926961
140	0.11415540	-0.72700062	-1.02796529	0.04434265
141	0.11415540	-0.72700062	-1.02796529	0.04434265
142	0.11415540	-0.72700062	-1.02796529	0.03990838
143	0.11415540	-0.72700062	-1.02796529	0.03990838
144	0.11415540	-0.72700062	-1.02796529	0.03591755
145	0.11415540	-0.72700062	-1.02796529	0.03591755
146	0.11415540	-0.72700062	-1.02796529	0.03232579
147	0.11415540	-0.72700062	-1.02796529	0.03232579
148	0.11415540	-0.72700062	-1.02796529	0.02909321
149	0.11415540	-0.72700062	-1.02796529	0.02909321
150	0.11415540	-0.72700062	-1.02796529	0.02618389
151	0.11415540	-0.72700062	-1.02796529	0.02618389
152	0.11415540	-0.72700062	-1.02796529	0.02356550
153	0.11415540	-0.72700062	-1.02796529	0.02356550
154	0.07303669	-0.71575328	-1.03039309	0.02120895
155	0.07303669	-0.71575328	-1.03039309	0.02120895
156	0.07303669	-0.71575328	-1.03039309	0.01908806
157	0.07303669	-0.71575328	-1.03039309	0.01908806
158	0.07303669	-0.71575328	-1.03039309	0.01717925
159	0.07303669	-0.71575328	-1.03039309	0.01717925
160	0.07303669	-0.71575328	-1.03039309	0.01546133
161	0.07528165	-0.71373215	-1.03077455	0.01546133
162	0.07528165	-0.71373215	-1.03077455	0.01391519
163	0.07528165	-0.71373215	-1.03077455	0.01391519
164	0.07528165	-0.71373215	-1.03077455	0.01252367
165	0.07528165	-0.71373215	-1.03077455	0.01252367
166	0.07528165	-0.71373215	-1.03077455	0.01127131
167	0.08402190	-0.71719332	-1.03130021	0.01127131
168	0.08402190	-0.71719332	-1.03130021	0.01014418
169	0.08528889	-0.71408776	-1.03152423	0.01014418
170	0.08528889	-0.71408776	-1.03152423	0.00912976
171	0.08528889	-0.71408776	-1.03152423	0.00912976
172	0.08528889	-0.71408776	-1.03152423	0.00821678
173	0.08528889	-0.71408776	-1.03152423	0.00821678
174	0.08528889	-0.71408776	-1.03152423	0.00739510
175	0.08528889	-0.71408776	-1.03152423	0.00739510
176	0.09062399	-0.71463734	-1.03159540	0.00665559
177	0.09062399	-0.71463734	-1.03159540	0.00665559
178	0.09062399	-0.71463734	-1.03159540	0.00599003
179	0.09062399	-0.71463734	-1.03159540	0.00599003
180	0.09062399	-0.71463734	-1.03159540	0.00539103
181	0.09062399	-0.71463734	-1.03159540	0.00539103
182	0.08832683	-0.71174071	-1.03161403	0.00539103
183	0.08832683	-0.71174071	-1.03161403	0.00539103
184	0.08832683	-0.71174071	-1.03161403	0.00539103
185	0.08832683	-0.71174071	-1.03161403	0.00539103
186	0.08832683	-0.71174071	-1.03161403	0.00539103
187	0.08832683	-0.71174071	-1.03161403	0.00539103
188	0.08832683	-0.71174071	-1.03161403	0.00539103
189	0.08832683	-0.71174071	-1.03161403	0.00539103
190	0.09064007	-0.71237765	-1.03162511	0.00539103
191	0.09064007	-0.71237765	-1.03162511	0.00539103
192	0.09064007	-0.71237765	-1.03162511	0.00539103
193	0.09064007	-0.71237765	-1.03162511	0.00539103
194	0.09064007	-0.71237765	-1.03162511	0.00539103
195	0.09064007	-0.71237765	-1.03162511	0.00539103
196	0.09064007	-0.71237765	-1.03162511	0.00539103
197	0.09064007	-0.71237765	-1.03162511	0.00539103
198	0.09064007	-0.71237765	-1.03162511	0.00539103
199	0.09064007	-0.71237765	-1.03162511	0.00539103
200	0.09064007	-0.71237765	-1.03162511	0.00539103

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -1.03162511
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -1.03162511
Solucion final: x1=0.09064007, x2=-0.71237765
Media de f(x) del padre a lo largo de las generaciones: -0.72095641
Varianza de f(x) del padre a lo largo de las generaciones: 0.22549911
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 0.47486746
-----------------------------------
