Generacion	x1	x2	Fitness_Padre	Sigma_Usado
0	-0.94812186	0.61063435	0.62658974	3.00000000
1	-0.94812186	0.61063435	0.62658974	3.00000000
2	-0.94812186	0.61063435	0.62658974	3.00000000
3	-0.94812186	0.61063435	0.62658974	3.00000000
4	-0.94812186	0.61063435	0.62658974	3.00000000
5	-0.94812186	0.61063435	0.62658974	3.00000000
6	-0.94812186	0.61063435	0.62658974	3.00000000
7	-0.94812186	0.61063435	0.62658974	3.00000000
8	-0.94812186	0.61063435	0.62658974	3.00000000
9	-0.94812186	0.61063435	0.62658974	3.00000000
10	-0.94812186	0.61063435	0.62658974	3.00000000
11	-0.94812186	0.61063435	0.62658974	3.00000000
12	-0.94812186	0.61063435	0.62658974	3.00000000
13	-0.94812186	0.61063435	0.62658974	3.00000000
14	-0.94812186	0.61063435	0.62658974	3.00000000
15	-0.94812186	0.61063435	0.62658974	3.00000000
16	-0.94812186	0.61063435	0.62658974	3.00000000
17	-0.94812186	0.61063435	0.62658974	3.00000000
18	-0.94812186	0.61063435	0.62658974	3.00000000
19	-0.94812186	0.61063435	0.62658974	3.00000000
20	-0.94812186	0.61063435	0.62658974	3.00000000
21	-0.94812186	0.61063435	0.62658974	3.00000000
22	-0.94812186	0.61063435	0.62658974	2.70000000
23	-0.94812186	0.61063435	0.62658974	2.70000000
24	0.12872989	0.82798267	-0.68998044	2.43000000
25	0.12872989	0.82798267	-0.68998044	2.43000000
26	0.12872989	0.82798267	-0.68998044	2.18700000
27	0.12872989	0.82798267	-0.68998044	2.18700000
28	0.12872989	0.82798267	-0.68998044	1.96830000
29	0.12872989	0.82798267	-0.68998044	1.96830000
30	0.12872989	0.82798267	-0.68998044	1.77147000
31	0.12872989	0.82798267	-0.68998044	1.77147000
32	0.12872989	0.82798267	-0.68998044	1.59432300
33	0.12872989	0.82798267	-0.68998044	1.59432300
34	0.12872989	0.82798267	-0.68998044	1.43489070
35	0.12872989	0.82798267	-0.68998044	1.43489070
36	0.12872989	0.82798267	-0.68998044	1.29140163
37	0.12872989	0.82798267	-0.68998044	1.29140163
38	0.12872989	0.82798267	-0.68998044	1.16226147
39	0.12872989	0.82798267	-0.68998044	1.16226147
40	0.12872989	0.82798267	-0.68998044	1.04603532
41	0.12872989	0.82798267	-0.68998044	1.04603532
42	0.12872989	0.82798267	-0.68998044	0.94143179
43	0.12872989	0.82798267	-0.68998044	0.94143179
44	0.12872989	0.82798267	-0.68998044	0.84728861
45	0.12872989	0.82798267	-0.68998044	0.84728861
46	0.12872989	0.82798267	-0.68998044	0.76255975
47	0.12872989	0.82798267	-0.68998044	0.76255975
48	0.12872989	0.82798267	-0.68998044	0.68630377
49	-0.32241818	0.72921107	-0.83758387	0.68630377
50	-0.32241818	0.72921107	-0.83758387	0.61767340
51	-0.32241818	0.72921107	-0.83758387	0.61767340
52	-0.32241818	0.72921107	-0.83758387	0.55590606
53	-0.32241818	0.72921107	-0.83758387	0.55590606
54	-0.32241818	0.72921107	-0.83758387	0.50031545
55	-0.01912381	0.70373283	-1.01190482	0.50031545
56	-0.01912381	0.70373283	-1.01190482	0.45028391
57	-0.01912381	0.70373283	-1.01190482	0.45028391
58	-0.01912381	0.70373283	-1.01190482	0.40525552
59	-0.01912381	0.70373283	-1.01190482	0.40525552
60	-0.01912381	0.70373283	-1.01190482	0.36472996
61	-0.01912381	0.70373283	-1.01190482	0.36472996
62	-0.01912381	0.70373283	-1.01190482	0.32825697
63	-0.01912381	0.70373283	-1.01190482	0.32825697
64	-0.01912381	0.70373283	-1.01190482	0.29543127
65	-0.01912381	0.70373283	-1.01190482	0.29543127
66	-0.05993785	0.69735511	-1.02670457	0.26588814
67	-0.05993785	0.69735511	-1.02670457	0.26588814
68	-0.05993785	0.69735511	-1.02670457	0.23929933
69	-0.05993785	0.69735511	-1.02670457	0.23929933
70	-0.05993785	0.69735511	-1.02670457	0.21536940
71	-0.05993785	0.69735511	-1.02670457	0.21536940
72	-0.05993785	0.69735511	-1.02670457	0.19383246
73	-0.05993785	0.69735511	-1.02670457	0.19383246
74	-0.05993785	0.69735511	-1.02670457	0.17444921
75	-0.05993785	0.69735511	-1.02670457	0.17444921
76	-0.05993785	0.69735511	-1.02670457	0.15700429
77	-0.05993785	0.69735511	-1.02670457	0.15700429
78	-0.05993785	0.69735511	-1.02670457	0.14130386
79	-0.05993785	0.69735511	-1.02670457	0.14130386
80	-0.05993785	0.69735511	-1.02670457	0.12717347
81	-0.05993785	0.69735511	-1.02670457	0.12717347
82	-0.05993785	0.69735511	-1.02670457	0.11445613
83	-0.05993785	0.69735511	-1.02670457	0.11445613
84	-0.05993785	0.69735511	-1.02670457	0.10301051
85	-0.05993785	0.69735511	-1.02670457	0.10301051
86	-0.05993785	0.69735511	-1.02670457	0.09270946
87	-0.05993785	0.69735511	-1.02670457	0.09270946
88	-0.05993785	0.69735511	-1.02670457	0.08343852
89	-0.06107648	0.70419096	-1.02804963	0.08343852
90	-0.06107648	0.70419096	-1.02804963	0.07509467
91	-0.06107648	0.70419096	-1.02804963	0.07509467
92	-0.06107648	0.70419096	-1.02804963	0.06758520
93	-0.06107648	0.70419096	-1.02804963	0.06758520
94	-0.06107648	0.70419096	-1.02804963	0.06082668
95	-0.06107648	0.70419096	-1.02804963	0.06082668
96	-0.06107648	0.70419096	-1.02804963	0.05474401
97	-0.06107648	0.70419096	-1.02804963	0.05474401
98	-0.10024461	0.69354814	-1.02809763	0.04926961
