Generacion	x1	x2	Fitness_Padre	Sigma_Usado
91	1.70049424	-0.78516363	-0.21408568	0.07509467
92	1.70049424	-0.78516363	-0.21408568	0.06758520
93	1.70049424	-0.78516363	-0.21408568	0.06758520
94	1.70049424	-0.78516363	-0.21408568	0.06082668
95	1.70049424	-0.78516363	-0.21408568	0.06082668
96	1.70049424	-0.78516363	-0.21408568	0.05474401
97	1.70049424	-0.78516363	-0.21408568	0.05474401
98	1.70049424	-0.78516363	-0.21408568	0.04926961
99	1.70049424	-0.78516363	-0.21408568	0.04926961
100	1.70049424	-0.78516363	-0.21408568	0.04434265
101	1.70049424	-0.78516363	-0.21408568	0.04434265
102	1.70049424	-0.78516363	-0.21408568	0.03990838
103	1.70049424	-0.78516363	-0.21408568	0.03990838
104	1.70049424	-0.78516363	-0.21408568	0.03591755
105	1.70632531	-0.80113616	-0.21511880	0.03591755
106	1.70632531	-0.80113616	-0.21511880	0.03232579
107	1.70632531	-0.80113616	-0.21511880	0.03232579
108	1.70632531	-0.80113616	-0.21511880	0.02909321
109	1.70632531	-0.80113616	-0.21511880	0.02909321
110	1.70632531	-0.80113616	-0.21511880	0.02618389
111	1.70632531	-0.80113616	-0.21511880	0.02618389
112	1.70632531	-0.80113616	-0.21511880	0.02356550
113	1.70632531	-0.80113616	-0.21511880	0.02356550
114	1.70632531	-0.80113616	-0.21511880	0.02120895
115	1.70632531	-0.80113616	-0.21511880	0.02120895
116	1.70632531	-0.80113616	-0.21511880	0.01908806
117	1.70934001	-0.79530854	-0.21513530	0.01908806
118	1.70934001	-0.79530854	-0.21513530	0.01717925
119	1.70934001	-0.79530854	-0.21513530	0.01717925
120	1.70934001	-0.79530854	-0.21513530	0.01546133
121	1.70934001	-0.79530854	-0.21513530	0.01546133
122	1.70934001	-0.79530854	-0.21513530	0.01391519
123	1.70934001	-0.79530854	-0.21513530	0.01391519
124	1.70934001	-0.79530854	-0.21513530	0.01252367
125	1.70934001	-0.79530854	-0.21513530	0.01252367
126	1.70934001	-0.79530854	-0.21513530	0.01127131
127	1.70934001	-0.79530854	-0.21513530	0.01127131
128	1.70934001	-0.79530854	-0.21513530	0.01014418
129	1.70934001	-0.79530854	-0.21513530	0.01014418
130	1.70538458	-0.79728780	-0.21541940	0.00912976
131	1.70538458	-0.79728780	-0.21541940	0.00912976
132	1.70538458	-0.79728780	-0.21541940	0.00821678
133	1.70538458	-0.79728780	-0.21541940	0.00821678
134	1.70538458	-0.79728780	-0.21541940	0.00739510
135	1.70538458	-0.79728780	-0.21541940	0.00739510
136	1.70538458	-0.79728780	-0.21541940	0.00665559
137	1.70538458	-0.79728780	-0.21541940	0.00665559
138	1.70538458	-0.79728780	-0.21541940	0.00599003
139	1.70538458	-0.79728780	-0.21541940	0.00599003
140	1.70204310	-0.79499581	-0.21542901	0.00539103
141	1.70204310	-0.79499581	-0.21542901	0.00539103
142	1.70204310	-0.79499581	-0.21542901	0.00485193
143	1.70204310	-0.79499581	-0.21542901	0.00485193
144	1.70204310	-0.79499581	-0.21542901	0.00436674
145	1.70204310	-0.79499581	-0.21542901	0.00436674
146	1.70311418	-0.79489137	-0.21544619	0.00393006
147	1.70311418	-0.79489137	-0.21544619	0.00393006
148	1.70311418	-0.79489137	-0.21544619	0.00353706
149	1.70311418	-0.79489137	-0.21544619	0.00353706
150	1.70311418	-0.79489137	-0.21544619	0.00318335
151	1.70311418	-0.79489137	-0.21544619	0.00318335
152	1.70311418	-0.79489137	-0.21544619	0.00286501
153	1.70311418	-0.79489137	-0.21544619	0.00286501
154	1.70311418	-0.79489137	-0.21544619	0.00257851
155	1.70311418	-0.79489137	-0.21544619	0.00257851
156	1.70311418	-0.79489137	-0.21544619	0.00232066
157	1.70311418	-0.79489137	-0.21544619	0.00232066
158	1.70311418	-0.79489137	-0.21544619	0.00208860
159	1.70311418	-0.79489137	-0.21544619	0.00208860
160	1.70311418	-0.79489137	-0.21544619	0.00187974
161	1.70311418	-0.79489137	-0.21544619	0.00187974
162	1.70334841	-0.79648523	-0.21546127	0.00169176
163	1.70334841	-0.79648523	-0.21546127	0.00169176
164	1.70334841	-0.79648523	-0.21546127	0.00152259
165	1.70334841	-0.79648523	-0.21546127	0.00152259
166	1.70334841	-0.79648523	-0.21546127	0.00137033
167	1.70334841	-0.79648523	-0.21546127	0.00137033
168	1.70334841	-0.79648523	-0.21546127	0.00123329
169	1.70334841	-0.79648523	-0.21546127	0.00123329
170	1.70334841	-0.79648523	-0.21546127	0.00110997
171	1.70334841	-0.79648523	-0.21546127	0.00110997
172	1.70334841	-0.79648523	-0.21546127	0.00099897
173	1.70334841	-0.79648523	-0.21546127	0.00099897
174	1.70347841	-0.79580355	-0.21546282	0.00089907
175	1.70347841	-0.79580355	-0.21546282	0.00089907
176	1.70347841	-0.79580355	-0.21546282	0.00080916
177	1.70347841	-0.79580355	-0.21546282	0.00080916
178	1.70347841	-0.79580355	-0.21546282	0.00072825
179	1.70347841	-0.79580355	-0.21546282	0.00072825
180	1.70347841	-0.79580355	-0.21546282	0.00065542
181	1.70347841	-0.79580355	-0.21546282	0.00065542
182	1.70347841	-0.79580355	-0.21546282	0.00058988
183	1.70352539	-0.79630391	-0.21546320	0.00058988
184	1.70352539	-0.79630391	-0.21546320	0.00053089
185	1.70352539	-0.79630391	-0.21546320	0.00053089
186	1.70379611	-0.79611044	-0.21546348	0.00047780
187	1.70379611	-0.79611044	-0.21546348	0.00047780
188	1.70371510	-0.79603700	-0.21546368	0.00043002
189	1.70371510	-0.79603700	-0.21546368	0.00043002
190	1.70371510	-0.79603700	-0.21546368	0.00038702
191	1.70371510	-0.79603700	-0.21546368	0.00038702
192	1.70371510	-0.79603700	-0.21546368	0.00034832
193	1.70371510	-0.79603700	-0.21546368	0.00034832
194	1.70371510	-0.79603700	-0.21546368	0.00031349
195	1.70371510	-0.79603700	-0.21546368	0.00031349
196	1.70371510	-0.79603700	-0.21546368	0.00028214
197	1.70371510	-0.79603700	-0.21546368	0.00028214
198	1.70371510	-0.79603700	-0.21546368	0.00025392
199	1.70371510	-0.79603700	-0.21546368	0.00025392
200	1.70371510	-0.79603700	-0.21546368	0.00022853

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -0.21546368
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -0.21546368
Solucion final: x1=1.70371510, x2=-0.79603700
Media de f(x) del padre a lo largo de las generaciones: 1.08973767
Varianza de f(x) del padre a lo largo de las generaciones: 17.03506308
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 4.12735546
-----------------------------------
